,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
RP13-270P17.3,-0.0011997735011782201,-0.005526262468561533,0.003751914517956362,0.006473750825634105,-0.0006228634367898879,0.0026251005105044755,-0.002976245793820934,-0.0046586043594991555,-0.016019360800920816,-0.007358213592163661,0.012025860210155595,-0.004921313712002572,0.007455656783244206,-0.007009961487616917,0.0037151215027323675,0.01225497515007289,0.004398852495202897,-0.006849869967436759,-0.010988947165072167,-0.008640190994978801,-0.009570913199412194,-0.02241592029950256,-0.009990539106353861,-0.018002511129214378,0.01282632809280327,0.01923482639406861,-0.004630092212029882,-0.006069956969119073,-0.004335159418151682,0.014400738927776952,-0.0005772948779867029,-0.016386360094076294,0.004330760938895943,-0.015770512290205894,-0.02739628178639413,0.022717164201069322,0.0022620804279951468,-0.0012430792202338193,-0.010782723881808523,0.013837479561622873,-0.005517566648476937,-0.0030010240557593352,0.005913357689517848,-0.011638442792239977,0.034067824617257325,-0.002620286268468692,0.02839492518344547,-0.0006310277286219216,-0.0031302124266407616,-0.022032940238841257
LSM14B,6.262430900339747e-05,-0.012417711432773685,0.007564245216483257,-0.002470232145579231,-0.0016045380348640502,-0.0002967980507721304,-0.0016203867486937697,-0.00032056774757315964,-0.0004448784367281504,-0.007495900188824003,0.009132895611526585,0.014882432585824928,-0.0046816713990244325,-0.012542959370525918,-0.009726742496868283,0.009431524526244864,0.0007466353525989863,0.007425551381508182,-0.0013562344098249218,0.01616691964818351,-0.005825681956031369,-0.001127078379054652,-0.021273563308124025,0.013251870908833245,0.007560314010445187,0.0034294010149870592,-0.0022830664618937236,-0.0066064612094803654,0.014539699772332892,0.003436023241884713,-0.008836850397849797,0.013431974898904433,0.010837660140215684,-0.037906068722544733,0.01069765092198373,-0.02566444024253277,-0.0014840034880659679,-0.034197713688413366,0.03537956074072161,0.010897592861327045,0.014554295500228086,0.021793050773761535,-0.018429622895535923,-0.047364770063025335,-0.023703665360702474,0.017556132282793385,0.006936509743448358,-0.021488225182294526,0.009429938959563247,-0.012683336084112358
RP11-175O19.4,-0.0012675711566117382,0.006725962342921735,3.678385418193253e-05,0.0019173664884347369,-3.4983529552961445e-05,0.0011535568708769047,-0.0017418660781904612,0.00026395955300341365,0.0040071229065085125,-0.0002460679810655678,0.0041014856410113995,-0.001574203066754086,-0.0030919388431085017,-0.005293063529875164,0.0033895190086452648,-0.0015649986102956748,0.0016280110361252182,0.014192182617125867,-0.006048617048593453,-0.010119236502231866,-0.003711232189070396,-0.007364161458307125,0.0019839934039323427,0.015647046090976325,0.02016240323490014,-0.009658830106000119,0.0039046503488410315,-0.016533809876542026,-0.03182700893389624,0.004868235697376856,-0.025257916951384768,0.01077342128230959,-0.002945958646174031,-0.019176693806664438,0.0019134887302962897,0.031739424025212,0.014631947001654048,-0.00739141318551893,0.01711412871450565,0.010934010659928346,-0.029656919151197586,-0.009160901390955857,-0.006914892684233391,0.005915793369920466,-0.02085988336922704,0.00027242380179598675,0.0002969108703943664,0.025086576805660482,-0.007739262435334438,-0.04421546100019262
DDX43,-0.0013094401834009128,0.004270949283034332,-0.005944503789982666,-0.0029260903133639755,0.002076883694352185,-0.0007530343144310595,0.001378974646422035,-0.004687771441124574,0.007419305451600432,0.0009707973785735381,0.015555618192398792,0.009636079271349665,0.03581391174731256,-0.02505849078657022,-0.00125985582319753,-0.009069613563059922,0.005176924958394894,0.03711370631886863,-0.015500279556805996,0.029681381423786152,-0.001009885262373376,0.0227700469327173,0.006660839339842298,-0.024716329199438898,-0.009525331858800168,0.03594080243100206,0.02323731368570031,0.03531666918567675,-0.04414602548871885,0.01744775282370454,-0.0061357852100007455,-0.055899281478867135,0.007412762310781388,0.02789934580970637,0.012812968963494278,-0.038981820816168675,-0.03826106821131978,-0.007012082088101158,-0.0036474347999824915,-0.04253012384612334,0.02224107743484652,-0.03271877253593931,0.0225898217998013,0.040529460106165635,-0.005866268603195796,0.012631363738505562,0.013611478038019457,-0.014331472761765197,0.009182857810451243,-0.003247319388715246
DOK4,-0.00035188037170401414,0.00439423403939648,-0.0010525082534409084,0.004528749741238238,0.0007460233703972436,0.004684551632904693,-0.0010042343265654155,-0.004475307401924022,0.010492639943389628,-0.005679018633346742,-0.01181777811690865,0.0022871338994955633,-0.001927219159229307,0.0059271295037280946,0.0009110370628506071,0.019095526654991302,0.01619119340524993,0.011014943146229833,0.004355243542006222,-0.014768992202872717,-0.0020220231325203475,-0.00814512622871447,0.003312553310750097,-0.004543185875746192,-0.001318843376645214,0.0013343014772668844,0.005417479206646909,0.005971792331241562,9.661861353268226e-05,0.012396325417208623,0.010335860220077282,-0.00465580124508483,-0.0035783764871770204,0.004900091778947487,-0.00020731417393346713,-1.7829572177155938e-05,-0.002853426828480541,-0.00045051815838209,-0.0008169356795890963,-0.0021988027305452733,0.010232696200655924,-0.006791244695453652,0.013102488596666923,-0.0016978666562804166,0.0006292815648619187,-0.00995623654932892,0.014363904533974549,-0.020912487686676823,-0.0034457282769904223,0.007092842173868367
MCOLN2,-0.001970537287906836,0.009333664544484333,-0.008001051463864654,0.0010295479243386052,-0.0014126949443405577,0.0017734463019281079,0.0010857035689142568,-0.0022468087911181557,0.005162908666746154,-0.0013708173045915999,0.014787517055625574,-0.002893985753857618,0.0035633394670106303,-0.005934334763694727,0.005830585908211429,0.001642762550730007,0.02102127127287013,0.021297315341565308,-0.0075092998644183334,0.006335462025367713,-0.008767683691454115,-0.004802496472828051,0.00368126739925581,0.015387407261957073,0.011194964383552716,-0.0021309895807418893,0.008018650124917452,0.02567763416144377,-0.013642974153249214,0.0017487777766013511,0.009426597314871348,0.0036610888248518837,-0.0022305587091907167,0.012109786763982038,0.004107014357300412,-0.0067743818156904305,-0.026326691852004258,-0.025501553530378154,0.01934892056523435,0.00597212933447964,0.0077791600407827646,-0.01703682863505141,0.007310531175552058,-0.010704989819169826,0.008561539320221464,0.0020667598048466664,-0.00646717325037002,-0.011515566501344303,0.01742418126892889,0.018702278233748967
PIK3C2B,-0.0013405651539196485,0.004445221247923946,-0.0191673723266786,-0.0055568652082148345,0.00026978765248376354,-0.0007424036881194685,-0.0028489681659235795,-0.0003686813188408841,-0.00039274216635596315,-0.003052930298822605,-0.003811492342421527,-0.019856660435890336,-0.007725605042630708,0.012559921728306897,0.03393307459515369,0.00813662099305524,-0.005707051968696785,0.012562933263453957,0.00044493257888278534,0.002012886229919353,0.004116880183953209,-0.003309143649531312,0.028270382310995167,0.026019338539414065,-0.023206602315584735,-0.004882262945445463,-0.03446186602104634,0.0013435093561789107,0.0449666057947274,0.0075835746596657335,-0.05768782556472302,-0.03744278944142084,0.02321284071641045,-0.03085063282793747,0.04180704201384879,0.023304186019477827,0.03579689283388978,-0.03283091562959167,-0.024234142373489267,0.048737022624632136,0.014232868606284393,0.0399156163311889,-0.0014760693065027012,0.01854919283252858,-0.023157492582838727,0.03184320563675068,0.04655100438804606,0.006331827580714381,0.04395732907966972,-0.013456578580731631
IFNL1,-0.0011375409562673342,0.013424913346726821,0.01030040847251053,-0.004012255536710422,0.000994049556317517,-0.002361518794560736,-0.0019364204834992143,0.0018833524534017352,0.0012224862253859986,-0.0005394460774576365,0.0011533195834994628,-0.008914607924450486,0.009375632776586165,-0.010096730242430655,0.009596197231563828,-0.019507195882484448,0.009222846859249352,0.006631080242896201,0.00516707418491366,-0.0008484071382916934,0.01109590969823623,0.00813994188346477,0.0023258989829239964,0.005810593100997905,-0.016878050516115115,-0.007292600472709,-0.0006021664657801823,-0.013341580823770917,0.007890193256183769,0.0096049199436451,-0.011139495843104048,0.00728031200003262,0.006197222065291234,-0.00707401603996763,0.017530289912390532,0.010202681507613401,-0.01007400696879285,-0.010545714745550768,0.0053089576548225985,-0.017132955367087276,-0.0047156659081461815,-0.015621784531903004,-0.00225418180501169,-0.0032334600806156947,-0.0076799847836565745,-0.01271423281569923,-0.021821059180015027,0.002481660616417497,-0.013970393608508883,-0.013667873310642113
C1orf21,-0.004667219507481661,0.06160842099708283,0.05916677177596379,-0.07052483632074881,-0.0014507108377766918,0.00207628469181256,0.005112959627896956,-0.0015028237428989187,0.0051739802112226235,0.0024060241776858214,-0.008603901309595456,-0.0004276198622990314,0.008360771228194327,0.024391322560463283,0.004179722039501605,0.002033490352602374,0.020951903726657065,0.011370057342068814,-0.005242263481516464,0.01635737962095213,0.008372330026282767,-0.039359174289444736,-0.005606410215332119,-0.0023590972483959645,0.038468537768054784,0.01318223278932977,-0.02082721117353686,-0.0007662518577497722,0.028420564881772206,0.005369120407723136,-0.0013391233606706986,-0.02991812162972821,-0.00177904976229969,-0.026252098433021107,-0.025900182229217462,0.017831063079051745,-0.003086386415746719,0.009470158406186808,0.010433533152754344,-0.011319274821681317,-0.008249249979205373,-0.02423231816856023,-0.012446863913043983,0.03760558955306966,0.01363106624043387,-0.016630440875753435,-0.015138286822390776,-0.015099366880880859,-0.030911407818364395,0.012057796566116434
RP11-388M20.6,-0.0004230497622422582,0.002097749463754578,0.00011344231142149652,0.008598882672051403,0.00025779130369723343,-0.0020959917861465022,0.0015187794546667323,0.004499370990857811,0.001158712374701006,-0.0003521857380733572,0.0009542968773399605,-0.002109414669396791,1.3924709878672674e-05,0.001236449884526934,0.002094155805550694,0.0017157211568745742,0.0017269122128035412,0.00016510463908536374,-0.005748520618331727,-0.0123699072045068,0.004016601144879426,-0.005771700576973137,-0.0005119845312218378,-0.0029265545212887644,-0.0005203553513216089,-0.009464143078217599,0.007001759743677163,-0.006683256037028265,-0.008641623912295206,0.0036631782747283317,-0.007451712028015727,-0.005064724007366025,-0.009971983028128658,0.003911430974968051,-0.01469771286962388,0.007203139136812546,0.0034712496953514765,0.005696157558107274,0.002580120024743844,0.01567863667901178,-0.0038310972984551277,0.0006450341051569652,0.002736211504405643,0.005164802078491156,0.008444886838049356,-0.010278607489902048,-0.0003856554069507527,0.013635929452904268,0.007675244505950321,-0.01975163634089589
DOK7,-0.0012466003542998825,0.008653240118649916,-0.015113838757567798,-0.02253917745493392,0.000533945963201499,-0.0010486721421816597,0.0008711244993048498,-0.0057638152552908165,-0.004363557622518475,-0.007695087227637163,-0.00414961084843696,0.007576661956562193,0.005243318458785283,0.0044145794978555355,-0.013362149687549747,0.013883595369945071,0.0031707541575409746,-0.01428901416788735,-0.0011074602205972631,0.012635083682199875,0.014581855464663115,-0.017268395775815355,0.03451240750657669,0.005655148002721712,-0.007364078961127663,-0.024617796251059212,-0.013329522838591179,0.023106656219668488,0.006265992798667363,-0.009735541071560938,0.00016423173014967502,0.008699879839235118,0.02750552973617388,-0.018191163126236205,-0.015107312728887146,-0.0026161070485455646,0.03207043296137223,0.03736437594713577,0.005765488561500733,0.010822604661820048,0.013834989826121559,0.004275384094656513,0.008457516602277263,-0.061769173548818744,-0.019868428148043807,0.03429814817913227,0.036255814767231026,0.03592877310604335,0.03232939803756892,-0.020249255446434026
ZNF561,-0.001797138196678857,-0.0015795862095208746,-0.003262072358801765,0.004597869675538797,0.0010105787095859996,-0.0013729859832748363,-0.0032148419419441875,-0.00207275421919041,-0.0031027415520202416,0.0043679641491077125,0.0032086601470008988,-0.002032929936217737,-0.014813597345163092,0.0003798012611593562,0.007713107177820437,0.004315552445063229,-0.006728949959412081,-0.013802046276669642,-0.013851901806902796,-0.005122916597993278,-0.028898120205228126,-0.0007490478325998641,-0.015253443987709095,-0.028905280060638916,0.014631142638058026,0.014787561252512921,-0.019479545867913214,-0.005463089986793958,-0.011085250767454757,0.02427895052510154,0.00902462326080702,0.009290274207824111,0.02477003270911771,-0.0021340131201443156,-0.015314386391843182,0.003320177165409526,-0.0055853540648058385,0.0035470527983107575,-0.007205086686766218,0.006121359323058052,-0.011542952134304302,-0.001638667420109038,0.011047998125919178,0.0033790035934082004,0.01668907901233055,0.0010261284613746384,0.032104311773641654,-0.006017225840755659,0.0260551227301884,-0.023104560255803756
CTC-297N7.8,-0.0009507453453240771,0.005457828915554113,-0.00484496209628206,-0.0054607845235584585,-0.0018898698671028222,-0.002346224756865512,0.0009971501460469233,-0.002928707880057386,-0.004301387401211996,0.004162147917914604,-0.014469982097913829,-0.0014665944943970262,0.0032162566075813748,0.0078012706312171835,-0.007843646908284646,-0.006278009211931553,-0.004465223479626279,0.005179261150665181,0.0026439080272994157,-0.012246440767144685,-0.0078105118374138275,-0.012983541076638048,0.010009516486697284,-0.0007059257321331818,0.0008401033367543853,0.004036485375360515,-0.007299763984840444,0.013256962068645848,-0.0007838572553074017,0.0007599460840371149,-0.0030571375211532626,-0.006216821193263111,0.005345072928881922,-0.010541144063890772,-5.8176096115927344e-05,0.0017036425241004028,0.0068779490428879575,0.012219138497707551,-0.006456805700031912,-0.02265350354956757,0.012170822389357237,-0.00138660867374692,-0.003683790886860324,-0.014021623053020611,-0.0006273221239454438,-0.020477086799267852,0.008725604265761472,-0.00038736035441711025,0.0018594509079026215,-0.0038026458295734988
AIM1L,-0.0008895667209151421,0.007460018393051899,0.0041923066817316215,0.0061959144784069315,-0.002392931216027369,-0.001612793688895666,-0.001690089243501213,-0.001815127188742887,0.003743721215672824,-0.0023301464316931335,-0.008686962367413035,-0.00267192672877861,0.005256266124666507,0.017921836735299783,-0.011812991662213132,0.0049721228231971734,-0.006893498320385562,0.00923881647805463,0.003723249333576922,-0.02022472153656189,-0.01977100663670845,-0.0027002954666916325,-0.0022646510877511322,0.0020124160532703937,0.002746894364909279,0.011081746142804928,0.018966660670884084,0.005116115459545203,-0.0021599405489679327,-0.012256375462347004,0.039060975987645026,-0.0012163986869895538,0.034827675319280944,0.04563281923437177,0.020900077014365304,0.03238352119190347,0.07340750982203897,0.007391203167706374,0.008964031653326161,-0.050439449723416255,-0.027104169016302783,-0.011040354560130024,-0.03323905887803946,0.00695942311503479,-0.041370919066428764,-0.003899030503062259,0.017042979210687557,-0.011945930007343257,-0.0008385061681006169,-0.026616307424024654
PLEKHF1,-0.005659013862075681,0.0619973430043433,0.0538888970507673,-0.05160982055979254,-0.0022215886384583687,-0.00125851912237043,0.00410805526321033,0.004617638908789778,0.007584733843168539,0.0029439292738212054,0.011811955833651045,-0.004209892944987904,0.010060987998653683,0.008554894851087784,0.0018795880014229605,-0.0006045482138440556,0.004588547985451589,0.011789083934121158,-0.010882094936176983,-0.0023098790646304485,0.025735244175832523,-0.0163880972890821,0.004781803789192689,-0.01768613957513075,0.008695938850254907,0.02212991117453566,0.006219291040511976,0.0008766037433555465,-0.016923131685561154,-0.010943160120440842,-0.010856626132507695,-0.027916028392166174,-0.006895753160750981,0.0017404818328356124,-0.006488289190218486,0.012382228004112074,-0.006041200370597135,0.005479318818205464,-0.004791883730610193,0.011796938052546741,-0.003015543482471038,-0.02489871694396241,0.02456160409067224,0.02320415935685214,0.011087261885760303,0.004398564946738823,-0.008379111127693963,0.005893294630440981,0.0009491375596865463,-0.01199309444661013
